07/21/2010,Port Jefferson,Late - 6 mins
07/21/2010,Long Beach,Late - 8 mins
07/21/2010,Montauk,Late - 22 mins
07/21/2010,Babylon,Late - 12 mins
07/21/2010,Ronk. (greenpt.),Late - 9 mins
07/21/2010,Long Beach,Late - 8 mins
07/21/2010,Oyster Bay,Late - 7 mins
07/21/2010,Babylon,Late - 7 mins
07/21/2010,Babylon,Late - 9 mins
07/21/2010,Babylon,Late - 21 mins
07/21/2010,Babylon,Late - 26 mins
07/21/2010,Babylon,Late - 20 mins
07/21/2010,Babylon,Late - 15 mins
07/21/2010,Babylon,Late - 10 mins
07/21/2010,Babylon,Canceled
07/21/2010,Montauk,Late - 9 mins
07/21/2010,Babylon,Late - 11 mins
07/21/2010,Port Washington,Late - 8 mins
07/21/2010,Babylon,Late - 13 mins
07/21/2010,Montauk,Late - 21 mins
07/21/2010,Port Jefferson,Late - 7 mins
07/21/2010,Montauk,Late - 6 mins
07/21/2010,Long Beach,Late - 7 mins
07/21/2010,Oyster Bay,Late - 7 mins
07/21/2010,Long Beach,Late - 10 mins
07/21/2010,Port Jefferson,Late - 9 mins
07/21/2010,Babylon,Late - 7 mins
07/21/2010,Port Jefferson,Late - 15 mins
07/21/2010,Babylon,Late - 7 mins
07/21/2010,Port Jefferson,Late - 8 mins
07/21/2010,Long Beach,Late - 12 mins
07/21/2010,Hunt. Hicks.,Late - 8 mins
07/21/2010,Port Jefferson,Late - 31 mins
07/21/2010,Hunt. Hicks.,Late - 10 mins
07/21/2010,Hunt. Hicks.,Late - 11 mins
07/21/2010,Babylon,Late - 7 mins
07/21/2010,Hunt. Hicks.,Late - 9 mins
07/21/2010,Oyster Bay,Late - 39 mins
07/21/2010,Port Jefferson,Late - 31 mins
07/21/2010,Ronk. (greenpt.),Late - 19 mins
07/21/2010,Hunt. Hicks.,Late - 7 mins
07/21/2010,Ronk. (greenpt.),Late - 7 mins
07/21/2010,Port Jefferson,Late - 7 mins
07/21/2010,Port Jefferson,Late - 29 mins
07/21/2010,Babylon,Late - 9 mins
07/21/2010,Hunt. Hicks.,Late - 7 mins
07/21/2010,Port Washington,Late - 10 mins
07/21/2010,Port Jefferson,Late - 51 mins
07/21/2010,Port Jefferson,Late - 34 mins
07/21/2010,Long Beach,Late - 10 mins
07/21/2010,Port Washington,Late - 7 mins
07/21/2010,Port Washington,Late - 9 mins
07/21/2010,Port Jefferson,Late - 56 mins
07/21/2010,Port Jefferson,Late - 43 mins
07/21/2010,Hunt. Hicks.,Late - 20 mins
07/21/2010,Port Jefferson,Late - 20 mins
07/21/2010,Babylon,Late - 6 mins
07/21/2010,Hunt. Hicks.,Late - 7 mins
07/21/2010,Port Jefferson,Late - 31 mins
07/21/2010,Port Jefferson,Late - 34 mins
07/21/2010,Babylon,Late - 7 mins
07/21/2010,Hunt. Hicks.,Late - 8 mins
07/22/2010,Long Beach,Canceled
07/22/2010,Far Rockaway,Late - 6 mins
07/22/2010,Babylon,Late - 8 mins
07/22/2010,Babylon,Late - 6 mins
07/22/2010,Babylon,Late - 9 mins
07/22/2010,Babylon,Late - 6 mins
07/22/2010,Babylon,Late - 8 mins
07/22/2010,Far Rockaway,Late - 6 mins
07/22/2010,Hempstead,Late - 7 mins
07/22/2010,Ronk. (greenpt.),Late - 6 mins
07/22/2010,Ronk. (greenpt.),Late - 8 mins
07/22/2010,Hunt. Hicks.,Late - 7 mins
07/22/2010,Ronk. (greenpt.),Late - 7 mins
07/22/2010,Hempstead,Late - 7 mins
07/22/2010,Montauk,Late - 8 mins
07/22/2010,Port Jefferson,Late - 7 mins
07/22/2010,Hunt. Hicks.,Late - 7 mins
07/22/2010,Montauk,Late - 8 mins
07/22/2010,Long Beach,Late - 6 mins
07/22/2010,Babylon,Late - 16 mins
07/22/2010,Babylon,Late - 11 mins
07/22/2010,Babylon,Late - 12 mins
07/22/2010,Port Jefferson,Late - 17 mins
07/22/2010,Hunt. Hicks.,Late - 10 mins
07/22/2010,Babylon,Late - 9 mins
07/22/2010,Babylon,Late - 11 mins
07/22/2010,Oyster Bay,Late - 11 mins
07/22/2010,Long Beach,Late - 8 mins
07/22/2010,Hempstead,Late - 11 mins
07/22/2010,Hunt. Hicks.,Late - 12 mins
07/22/2010,Port Jefferson,Late - 8 mins
07/22/2010,Port Jefferson,Late - 20 mins
07/22/2010,Montauk,Late - 11 mins
07/22/2010,Port Jefferson,Late - 16 mins
07/22/2010,Montauk,Late - 10 mins
07/22/2010,Hunt. Hicks.,Late - 8 mins
07/22/2010,Babylon,Late - 13 mins
07/22/2010,Hunt. Hicks.,Late - 24 mins
07/22/2010,Babylon,Late - 7 mins
07/22/2010,Hunt. Hicks.,Late - 7 mins
07/22/2010,Babylon,Late - 7 mins
07/22/2010,Hunt. Hicks.,Late - 11 mins
07/22/2010,Hempstead,Late - 7 mins
07/22/2010,Hempstead,Late - 9 mins
07/22/2010,Hunt. Hicks.,Late - 8 mins
07/22/2010,Port Washington,Late - 7 mins
07/22/2010,Hunt. Hicks.,Late - 16 mins
07/22/2010,Long Beach,Late - 7 mins
07/22/2010,Port Washington,Late - 8 mins
07/22/2010,Port Washington,Late - 7 mins
07/22/2010,Port Jefferson,Late - 6 mins
07/22/2010,Port Washington,Late - 20 mins
07/22/2010,Hunt. Hicks.,Late - 29 mins
07/23/2010,Montauk,Late - 12 mins
07/23/2010,Babylon,Late - 8 mins
07/23/2010,Babylon,Late - 21 mins
07/23/2010,Oyster Bay,Late - 11 mins
07/23/2010,Hunt. Hicks.,Late - 7 mins
07/23/2010,Hunt. Hicks.,Late - 9 mins
07/23/2010,Port Washington,Late - 8 mins
07/23/2010,Montauk,Late - 12 mins
07/23/2010,Ronk. (greenpt.),Late - 31 mins
07/23/2010,Hempstead,Late - 10 mins
07/23/2010,Port Washington,Late - 6 mins
07/23/2010,Babylon,Late - 6 mins
07/23/2010,Montauk,Late - 14 mins
07/23/2010,Montauk,Late - 6 mins
07/23/2010,Babylon,Late - 12 mins
07/23/2010,Hunt. Hicks.,Late - 10 mins
07/23/2010,Babylon,Late - 11 mins
07/23/2010,Babylon,Late - 11 mins
07/23/2010,Babylon,Late - 12 mins
07/23/2010,Babylon,Late - 7 mins
07/23/2010,Hunt. Hicks.,Late - 8 mins
07/23/2010,Montauk,Late - 17 mins
07/23/2010,Oyster Bay,Late - 8 mins
07/23/2010,Port Jefferson,Late - 8 mins
07/23/2010,West Hempstead,Late - 8 mins
07/23/2010,Montauk,Late - 15 mins
07/23/2010,Montauk,Late - 10 mins
07/23/2010,Montauk,Late - 11 mins
07/23/2010,Hunt. Hicks.,Late - 9 mins
07/23/2010,Babylon,Late - 12 mins
07/23/2010,Ronk. (greenpt.),Late - 6 mins
07/23/2010,Babylon,Late - 6 mins
07/23/2010,Babylon,Late - 13 mins
07/23/2010,Long Beach,Late - 6 mins
07/23/2010,Ronk. (greenpt.),Late - 7 mins
07/23/2010,Babylon,Late - 9 mins
07/23/2010,Hunt. Hicks.,Late - 7 mins
07/23/2010,Hunt. Hicks.,Late - 7 mins
07/23/2010,Babylon,Late - 11 mins
07/23/2010,Babylon,Late - 8 mins
07/23/2010,Babylon,Late - 10 mins
07/23/2010,Babylon,Late - 13 mins
07/23/2010,Port Washington,Late - 7 mins
07/23/2010,Babylon,Late - 8 mins
07/23/2010,Montauk,Late - 13 mins
07/23/2010,Montauk,Late - 13 mins
07/23/2010,Babylon,Late - 9 mins
07/23/2010,Hunt. Hicks.,Late - 10 mins
07/23/2010,Babylon,Late - 6 mins
07/23/2010,Hunt. Hicks.,Late - 14 mins
07/23/2010,Port Washington,Late - 10 mins
07/23/2010,Port Washington,Late - 6 mins
07/23/2010,Port Washington,Late - 7 mins
07/23/2010,Port Jefferson,Late - 13 mins
07/23/2010,Port Washington,Late - 14 mins
07/23/2010,Montauk,Late - 8 mins
07/23/2010,Babylon,Late - 12 mins
07/24/2010,Montauk,Late - 15 mins
07/24/2010,Babylon,Late - 6 mins
07/24/2010,Hunt. Hicks.,Late - 9 mins
07/24/2010,Montauk,Late - 26 mins
07/24/2010,Port Jefferson,Late - 8 mins
07/24/2010,Port Washington,Late - 7 mins
07/24/2010,Long Beach,Late - 8 mins
07/24/2010,Montauk,Late - 9 mins
07/24/2010,Montauk,Late - 65 mins
07/24/2010,Babylon,Late - 6 mins
07/24/2010,Montauk,Late - 8 mins
07/24/2010,Long Beach,Late - 7 mins
07/24/2010,Montauk,Late - 9 mins
07/25/2010,Ronk. (greenpt.),Late - 9 mins
07/25/2010,Long Beach,Late - 19 mins
07/25/2010,Hempstead,Late - 16 mins
07/25/2010,Hunt. Hicks.,Late - 16 mins
07/25/2010,Montauk,Late - 24 mins
07/25/2010,Port Jefferson,Late - 21 mins
07/25/2010,Hempstead,Late - 7 mins
07/25/2010,Babylon,Late - 9 mins
07/25/2010,Montauk,Late - 10 mins
07/25/2010,Montauk,Late - 63 mins
07/25/2010,Ronk. (greenpt.),Late - 6 mins
07/25/2010,Port Washington,Late - 8 mins
07/25/2010,Hempstead,Late - 7 mins
07/25/2010,Oyster Bay,Late - 8 mins
07/25/2010,Hunt. Hicks.,Late - 13 mins
07/25/2010,Port Washington,Late - 60 mins
07/25/2010,Hunt. Hicks.,Late - 17 mins
07/25/2010,Port Washington,Late - 27 mins
07/25/2010,Babylon,Late - 38 mins
07/25/2010,Ronk. (greenpt.),Partially Canceled
07/25/2010,Port Washington,Partially Canceled
07/25/2010,Long Beach,Late - 9 mins
07/25/2010,Hunt. Hicks.,Late - 13 mins
07/25/2010,Montauk,Late - 35 mins
07/25/2010,Ronk. (greenpt.),Late - 45 mins
07/25/2010,Babylon,Late - 15 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Hempstead,Late - 14 mins
07/25/2010,Long Beach,Late - 14 mins
07/25/2010,Hunt. Hicks.,Late - 13 mins
07/25/2010,Port Washington,Late - 61 mins
07/25/2010,Port Jefferson,Late - 8 mins
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Partially Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Oyster Bay,Late - 17 mins
07/25/2010,Babylon,Late - 7 mins
07/25/2010,Montauk,Late - 23 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 22 mins
07/25/2010,Far Rockaway,Late - 13 mins
07/25/2010,Port Washington,Partially Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Partially Canceled
07/25/2010,Port Washington,Late - 18 mins
07/25/2010,Oyster Bay,Late - 15 mins
07/25/2010,Hunt. Hicks.,Late - 9 mins
07/25/2010,Montauk,Late - 8 mins
07/25/2010,Montauk,Late - 17 mins
07/25/2010,Montauk,Late - 21 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Oyster Bay,Late - 12 mins
07/25/2010,West Hempstead,Late - 9 mins
07/25/2010,Port Washington,Late - 40 mins
07/25/2010,Port Washington,Late - 20 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 31 mins
07/25/2010,Oyster Bay,Late - 7 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Oyster Bay,Late - 13 mins
07/25/2010,Port Washington,Late - 51 mins
07/25/2010,Babylon,Late - 8 mins
07/25/2010,Hunt. Hicks.,Late - 7 mins
07/25/2010,Port Washington,Late - 40 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 39 mins
07/25/2010,Hunt. Hicks.,Late - 9 mins
07/25/2010,Babylon,Late - 8 mins
07/25/2010,Montauk,Late - 12 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Oyster Bay,Late - 9 mins
07/25/2010,Port Washington,Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 41 mins
07/25/2010,Oyster Bay,Late - 6 mins
07/25/2010,Hunt. Hicks.,Late - 8 mins
07/25/2010,Babylon,Late - 8 mins
07/25/2010,Hunt. Hicks.,Late - 7 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 21 mins
07/25/2010,Port Washington,Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 40 mins
07/25/2010,Montauk,Late - 10 mins
07/25/2010,Montauk,Late - 10 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 18 mins
07/25/2010,Oyster Bay,Late - 13 mins
07/25/2010,Port Washington,Canceled
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 19 mins
07/25/2010,Oyster Bay,Late - 10 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 6 mins
07/25/2010,Port Washington,Canceled
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Port Washington,Late - 16 mins
07/25/2010,Ronk. (greenpt.),Canceled
07/25/2010,Montauk,Late - 19 mins
07/25/2010,Oyster Bay,Late - 15 mins
07/25/2010,Montauk,Late - 10 mins
07/26/2010,Ronk. (greenpt.),Canceled
07/26/2010,Far Rockaway,Late - 33 mins
07/26/2010,Ronk. (greenpt.),Canceled
07/26/2010,Long Beach,Late - 9 mins
07/26/2010,West Hempstead,Late - 34 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Port Washington,Late - 10 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Port Washington,Late - 6 mins
07/26/2010,Port Jefferson,Late - 10 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Port Washington,Late - 15 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Ronk. (greenpt.),Late - 31 mins
07/26/2010,Port Washington,Late - 7 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Ronk. (greenpt.),Late - 14 mins
07/26/2010,Port Jefferson,Late - 6 mins
07/26/2010,Ronk. (greenpt.),Canceled
07/26/2010,Ronk. (greenpt.),Late - 18 mins
07/26/2010,Ronk. (greenpt.),Late - 6 mins
07/26/2010,Ronk. (greenpt.),Late - 13 mins
07/26/2010,Ronk. (greenpt.),Late - 10 mins
07/26/2010,Ronk. (greenpt.),Late - 22 mins
07/26/2010,Hunt. Hicks.,Late - 8 mins
07/26/2010,Ronk. (greenpt.),Late - 6 mins
07/26/2010,Ronk. (greenpt.),Late - 10 mins
07/26/2010,Ronk. (greenpt.),Late - 9 mins
07/26/2010,Ronk. (greenpt.),Late - 13 mins
07/26/2010,Ronk. (greenpt.),Late - 16 mins
07/26/2010,Port Washington,Late - 6 mins
07/26/2010,Ronk. (greenpt.),Late - 7 mins
07/26/2010,Ronk. (greenpt.),Late - 6 mins
07/26/2010,Ronk. (greenpt.),Late - 6 mins
07/26/2010,Ronk. (greenpt.),Partially Canceled
07/26/2010,Ronk. (greenpt.),Late - 18 mins
07/26/2010,Far Rockaway,Late - 9 mins
07/26/2010,Babylon,Canceled
07/26/2010,Long Beach,Late - 8 mins
07/26/2010,Ronk. (greenpt.),Late - 6 mins
07/26/2010,Port Jefferson,Late - 14 mins
07/26/2010,Hempstead,Late - 7 mins
07/26/2010,Montauk,Late - 7 mins
07/26/2010,Long Beach,Late - 6 mins
07/26/2010,Babylon,Late - 9 mins
07/26/2010,Port Washington,Late - 7 mins
07/26/2010,Hunt. Hicks.,Late - 9 mins
07/26/2010,Montauk,Late - 17 mins
07/26/2010,Long Beach,Late - 7 mins
07/26/2010,Montauk,Partially Canceled
07/27/2010,Babylon,Late - 11 mins
07/27/2010,Ronk. (greenpt.),Late - 64 mins
07/27/2010,Ronk. (greenpt.),Late - 45 mins
07/27/2010,Babylon,Late - 9 mins
07/27/2010,Ronk. (greenpt.),Late - 20 mins
07/27/2010,Hunt. Hicks.,Late - 6 mins
07/27/2010,Babylon,Late - 7 mins
07/27/2010,Babylon,Late - 11 mins
07/27/2010,Babylon,Canceled
07/27/2010,Babylon,Late - 8 mins
07/27/2010,Babylon,Late - 9 mins
07/27/2010,Port Washington,Late - 6 mins
07/27/2010,Port Jefferson,Late - 17 mins
07/27/2010,Ronk. (greenpt.),Late - 6 mins
07/27/2010,Hunt. Hicks.,Late - 11 mins
07/27/2010,Montauk,Late - 11 mins
07/27/2010,Hunt. Hicks.,Late - 8 mins
07/27/2010,Ronk. (greenpt.),Late - 19 mins
07/27/2010,Ronk. (greenpt.),Late - 9 mins
07/27/2010,Port Jefferson,Late - 11 mins
07/27/2010,Port Jefferson,Late - 20 mins
07/27/2010,Ronk. (greenpt.),Late - 6 mins
07/27/2010,Hunt. Hicks.,Late - 8 mins
07/27/2010,Hunt. Hicks.,Late - 6 mins
07/27/2010,Port Jefferson,Late - 23 mins
07/27/2010,West Hempstead,Late - 11 mins
07/27/2010,Port Washington,Late - 8 mins
07/27/2010,Ronk. (greenpt.),Late - 18 mins
07/27/2010,Montauk,Late - 12 mins
07/27/2010,Hempstead,Late - 6 mins
07/27/2010,Ronk. (greenpt.),Late - 8 mins
07/27/2010,Babylon,Late - 13 mins
07/27/2010,Babylon,Late - 7 mins
07/27/2010,Long Beach,Late - 8 mins
07/27/2010,Ronk. (greenpt.),Late - 8 mins
07/27/2010,Ronk. (greenpt.),Late - 9 mins
07/27/2010,Hempstead,Late - 8 mins
07/27/2010,Port Washington,Late - 7 mins
07/27/2010,Babylon,Late - 8 mins
07/27/2010,Hempstead,Late - 7 mins
07/27/2010,Hunt. Hicks.,Late - 7 mins
07/27/2010,Hunt. Hicks.,Late - 6 mins
07/27/2010,Babylon,Late - 12 mins
07/27/2010,Long Beach,Late - 9 mins
07/27/2010,Port Jefferson,Late - 9 mins
07/27/2010,Hunt. Hicks.,Late - 6 mins
07/27/2010,Port Washington,Late - 7 mins
07/27/2010,Ronk. (greenpt.),Late - 12 mins
07/27/2010,Port Washington,Late - 10 mins
07/27/2010,Hunt. Hicks.,Late - 11 mins
07/27/2010,Babylon,Late - 6 mins
07/27/2010,Port Washington,Late - 9 mins
07/27/2010,Port Washington,Late - 7 mins
07/27/2010,Port Washington,Late - 8 mins
07/27/2010,Port Washington,Late - 10 mins
07/27/2010,Port Washington,Late - 10 mins
07/27/2010,Port Washington,Late - 7 mins
07/27/2010,Port Washington,Late - 24 mins
07/27/2010,Port Washington,Late - 11 mins
07/27/2010,Port Washington,Late - 10 mins
07/27/2010,Babylon,Late - 8 mins
07/27/2010,Port Washington,Late - 9 mins
07/27/2010,Port Washington,Late - 8 mins
07/27/2010,Ronk. (greenpt.),Late - 9 mins
07/27/2010,Port Washington,Late - 10 mins
07/27/2010,Port Jefferson,Late - 12 mins
07/27/2010,Port Jefferson,Late - 9 mins
07/27/2010,Ronk. (greenpt.),Late - 9 mins
07/28/2010,Montauk,Late - 11 mins
07/28/2010,Babylon,Late - 9 mins
07/28/2010,Hunt. Hicks.,Late - 9 mins
07/28/2010,Port Jefferson,Late - 6 mins
07/28/2010,Port Washington,Late - 6 mins
07/28/2010,Port Washington,Late - 6 mins
07/28/2010,Montauk,Late - 7 mins
07/28/2010,Port Washington,Late - 8 mins
07/28/2010,Babylon,Late - 6 mins
07/28/2010,Babylon,Late - 6 mins
07/28/2010,Montauk,Late - 11 mins
07/28/2010,Babylon,Late - 6 mins
07/28/2010,Hunt. Hicks.,Partially Canceled
07/28/2010,Babylon,Late - 8 mins
07/28/2010,Port Jefferson,Late - 9 mins
07/28/2010,Babylon,Late - 8 mins
07/28/2010,Ronk. (greenpt.),Partially Canceled
07/28/2010,Hunt. Hicks.,Late - 10 mins
07/28/2010,Hunt. Hicks.,Late - 26 mins
07/28/2010,Hunt. Hicks.,Late - 8 mins
07/28/2010,Port Jefferson,Late - 7 mins
07/28/2010,Hunt. Hicks.,Late - 8 mins
07/28/2010,Babylon,Late - 11 mins
07/28/2010,Far Rockaway,Late - 7 mins
07/28/2010,Port Jefferson,Late - 8 mins
07/28/2010,West Hempstead,Partially Canceled
07/28/2010,Port Washington,Late - 11 mins
07/28/2010,Port Washington,Late - 8 mins
07/28/2010,Port Washington,Late - 8 mins
07/28/2010,West Hempstead,Partially Canceled
07/28/2010,West Hempstead,Partially Canceled
07/28/2010,Babylon,Late - 7 mins
07/28/2010,Long Beach,Late - 12 mins
07/28/2010,Babylon,Late - 8 mins
07/28/2010,Port Washington,Late - 13 mins
07/28/2010,Port Washington,Late - 6 mins
07/28/2010,West Hempstead,Late - 20 mins
07/28/2010,Port Washington,Late - 12 mins
07/28/2010,Port Washington,Late - 7 mins
07/28/2010,Port Washington,Late - 6 mins
07/28/2010,Port Washington,Late - 6 mins
07/29/2010,Montauk,Late - 17 mins
07/29/2010,Port Jefferson,Late - 16 mins
07/29/2010,Ronk. (greenpt.),Late - 30 mins
07/29/2010,Hunt. Hicks.,Late - 7 mins
07/29/2010,Port Jefferson,Late - 21 mins
07/29/2010,Ronk. (greenpt.),Late - 18 mins
07/29/2010,Ronk. (greenpt.),Late - 44 mins
07/29/2010,Port Washington,Late - 6 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,Port Jefferson,Late - 18 mins
07/29/2010,Hunt. Hicks.,Late - 17 mins
07/29/2010,Ronk. (greenpt.),Late - 7 mins
07/29/2010,Babylon,Late - 9 mins
07/29/2010,Hempstead,Late - 8 mins
07/29/2010,Hunt. Hicks.,Late - 8 mins
07/29/2010,Port Jefferson,Late - 6 mins
07/29/2010,Port Jefferson,Late - 10 mins
07/29/2010,Babylon,Late - 8 mins
07/29/2010,Babylon,Late - 10 mins
07/29/2010,Babylon,Late - 9 mins
07/29/2010,Port Jefferson,Late - 11 mins
07/29/2010,Port Washington,Late - 8 mins
07/29/2010,Montauk,Late - 7 mins
07/29/2010,Hunt. Hicks.,Late - 7 mins
07/29/2010,Babylon,Late - 11 mins
07/29/2010,Far Rockaway,Late - 9 mins
07/29/2010,Babylon,Partially Canceled
07/29/2010,Babylon,Late - 13 mins
07/29/2010,Long Beach,Late - 7 mins
07/29/2010,Babylon,Late - 9 mins
07/29/2010,Babylon,Late - 14 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,Babylon,Partially Canceled
07/29/2010,Babylon,Late - 8 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,Babylon,Late - 7 mins
07/29/2010,Babylon,Partially Canceled
07/29/2010,Babylon,Late - 10 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,Babylon,Late - 11 mins
07/29/2010,Babylon,Canceled
07/29/2010,Port Washington,Late - 6 mins
07/29/2010,Montauk,Late - 6 mins
07/29/2010,Port Washington,Late - 6 mins
07/29/2010,Port Washington,Late - 10 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,West Hempstead,Late - 8 mins
07/29/2010,Babylon,Late - 6 mins
07/29/2010,Hempstead,Late - 6 mins
07/30/2010,Port Washington,Late - 14 mins
07/30/2010,Babylon,Late - 29 mins
07/30/2010,Far Rockaway,Late - 10 mins
07/30/2010,Montauk,Late - 17 mins
07/30/2010,Montauk,Late - 18 mins
07/30/2010,Babylon,Late - 8 mins
07/30/2010,Montauk,Late - 12 mins
07/30/2010,Babylon,Late - 9 mins
07/30/2010,Port Jefferson,Late - 18 mins
07/30/2010,Babylon,Late - 11 mins
07/30/2010,Montauk,Late - 7 mins
07/30/2010,Babylon,Late - 7 mins
07/30/2010,Montauk,Late - 10 mins
07/30/2010,Ronk. (greenpt.),Late - 6 mins
07/30/2010,Port Washington,Late - 7 mins
07/30/2010,Port Washington,Late - 8 mins
07/30/2010,Hunt. Hicks.,Late - 6 mins
07/30/2010,Long Beach,Late - 12 mins
07/30/2010,Hunt. Hicks.,Late - 6 mins
07/30/2010,Babylon,Late - 7 mins
07/30/2010,Port Washington,Late - 7 mins
07/30/2010,Port Washington,Late - 7 mins
07/30/2010,Montauk,Late - 22 mins
07/30/2010,Ronk. (greenpt.),Late - 6 mins
07/30/2010,Port Washington,Late - 6 mins
07/30/2010,Port Washington,Late - 8 mins
07/30/2010,Babylon,Late - 11 mins
07/30/2010,Babylon,Late - 7 mins
07/30/2010,Port Washington,Late - 8 mins
07/30/2010,Port Washington,Late - 9 mins
07/30/2010,Port Washington,Late - 9 mins
07/30/2010,Port Washington,Late - 8 mins
07/30/2010,Port Washington,Partially Canceled
07/30/2010,Port Washington,Late - 18 mins
